9-PK-DDIs.txt	fluvoxamine	carbamazepine	19	21	true	negative	Alcohol: Studies involving single 40 g doses of ethanol (oral administration in one study and intravenous in the other) and multiple dosing with fluvoxamine maleate (50 mg b.i.d.) revealed no effect of either drug on the pharmacokinetics or pharmacodynamics of the other.  As with other psychotropic medications, patients should be advised to avoid alcohol while taking fluvoxamine maleate tablets.  Carbamazepine: Elevated carbamazepine levels and symptoms of toxicity have been reported with the coadministration of fluvoxamine maleate and carbamazepine.
9-PK-DDIs.txt	fluvoxamine	clomipramine	34	34	true	positive	Tricyclic Antidepressants (TCAs): Significantly increased plasma TCA levels have been reported with the coadministration of fluvoxamine maleate and amitriptyline, clomipramine or imipramine.
9-PK-DDIs.txt	fluvoxamine	clozapine	21	22	true	positive	Carbamazepine: Elevated carbamazepine levels and symptoms of toxicity have been reported with the coadministration of fluvoxamine maleate and carbamazepine.  Clozapine: See WARNINGS AND PRECAUTIONS (5.8).
9-PK-DDIs.txt	fluvoxamine	digoxin	43	43	true	negative	Digoxin: Administration of fluvoxamine maleate 100 mg daily for 18 days (N = 8) did not significantly affect the pharmacokinetics of a 1.25 mg single intravenous dose of digoxin.
9-PK-DDIs.txt	fluvoxamine	diltiazem	43	44	true	negative	Digoxin: Administration of fluvoxamine maleate 100 mg daily for 18 days (N = 8) did not significantly affect the pharmacokinetics of a 1.25 mg single intravenous dose of digoxin.  Diltiazem: Bradycardia has been reported with the coadministration of fluvoxamine maleate and diltiazem.
9-PK-DDIs.txt	fluvoxamine	ethanol	17	19	true	negative	Lorazepam: A study of multiple doses of fluvoxamine maleate (50 mg b.i.d.) in healthy male volunteers (N = 12) and a single dose of lorazepam (4 mg single dose) indicated no significant pharmacokinetic interaction.  On average, both lorazepam alone and lorazepam with fluvoxamine produced substantial decrements in cognitive functioning; however, the coadministration of fluvoxamine and lorazepam did not produce larger mean decrements compared to lorazepam alone.  Alcohol: Studies involving single 40 g doses of ethanol (oral administration in one study and intravenous in the other) and multiple dosing with fluvoxamine maleate (50 mg b.i.d.) revealed no effect of either drug on the pharmacokinetics or pharmacodynamics of the other.
9-PK-DDIs.txt	fluvoxamine	imipramine	34	34	true	positive	Tricyclic Antidepressants (TCAs): Significantly increased plasma TCA levels have been reported with the coadministration of fluvoxamine maleate and amitriptyline, clomipramine or imipramine.
9-PK-DDIs.txt	fluvoxamine	lorazepam	17	17	true	negative	Lorazepam: A study of multiple doses of fluvoxamine maleate (50 mg b.i.d.) in healthy male volunteers (N = 12) and a single dose of lorazepam (4 mg single dose) indicated no significant pharmacokinetic interaction.
9-PK-DDIs.txt	fluvoxamine	metoprolol	46	48	true	positive	Propranolol and Other Beta-Blockers: Coadministration of fluvoxamine maleate 100 mg per day and propranolol 160 mg per day in normal volunteers resulted in a mean five-fold increase (range 2 to 17) in minimum propranolol plasma concentrations.  In this study, there was a slight potentiation of the propranolol-induced reduction in heart rate and reduction in the exercise diastolic pressure.  One case of bradycardia and hypotension and a second case of orthostatic hypotension have been reported with the coadministration of fluvoxamine maleate and metoprolol.
9-PK-DDIs.txt	fluvoxamine	serotonin	34	36	true	positive	Tricyclic Antidepressants (TCAs): Significantly increased plasma TCA levels have been reported with the coadministration of fluvoxamine maleate and amitriptyline, clomipramine or imipramine.  Caution is indicated with the coadministration of fluvoxamine maleate tablets and TCAs; plasma TCA concentrations may need to be monitored, and the dose of TCA may need to be reduced.  Triptans: There have been rare postmarketing reports of serotonin syndrome with use of an SSRI and a triptan.
9-PK-DDIs.txt	fluvoxamine	triptan	34	36	true	positive	Tricyclic Antidepressants (TCAs): Significantly increased plasma TCA levels have been reported with the coadministration of fluvoxamine maleate and amitriptyline, clomipramine or imipramine.  Caution is indicated with the coadministration of fluvoxamine maleate tablets and TCAs; plasma TCA concentrations may need to be monitored, and the dose of TCA may need to be reduced.  Triptans: There have been rare postmarketing reports of serotonin syndrome with use of an SSRI and a triptan.
9-PK-DDIs.txt	fluvoxamine maleate	alcohol	17	19	true	negative	Lorazepam: A study of multiple doses of fluvoxamine maleate (50 mg b.i.d.) in healthy male volunteers (N = 12) and a single dose of lorazepam (4 mg single dose) indicated no significant pharmacokinetic interaction.  On average, both lorazepam alone and lorazepam with fluvoxamine produced substantial decrements in cognitive functioning; however, the coadministration of fluvoxamine and lorazepam did not produce larger mean decrements compared to lorazepam alone.  Alcohol: Studies involving single 40 g doses of ethanol (oral administration in one study and intravenous in the other) and multiple dosing with fluvoxamine maleate (50 mg b.i.d.) revealed no effect of either drug on the pharmacokinetics or pharmacodynamics of the other.
9-PK-DDIs.txt	fluvoxamine maleate	alprazolam	17	15	true	negative	Alprazolam: See WARNINGS AND PRECAUTIONS (5.8).  Diazepam: See WARNINGS AND PRECAUTIONS (5.8).  Lorazepam: A study of multiple doses of fluvoxamine maleate (50 mg b.i.d.) in healthy male volunteers (N = 12) and a single dose of lorazepam (4 mg single dose) indicated no significant pharmacokinetic interaction.
9-PK-DDIs.txt	fluvoxamine maleate	amitriptyline	34	34	true	positive	Tricyclic Antidepressants (TCAs): Significantly increased plasma TCA levels have been reported with the coadministration of fluvoxamine maleate and amitriptyline, clomipramine or imipramine.
9-PK-DDIs.txt	fluvoxamine maleate	atenolol	51	51	true	negative	Coadministration of fluvoxamine maleate 100 mg per day with atenolol 100 mg per day (N = 6) did not affect the plasma concentrations of atenolol.
9-PK-DDIs.txt	fluvoxamine maleate	carbamazepine	19	21	true	negative	Alcohol: Studies involving single 40 g doses of ethanol (oral administration in one study and intravenous in the other) and multiple dosing with fluvoxamine maleate (50 mg b.i.d.) revealed no effect of either drug on the pharmacokinetics or pharmacodynamics of the other.  As with other psychotropic medications, patients should be advised to avoid alcohol while taking fluvoxamine maleate tablets.  Carbamazepine: Elevated carbamazepine levels and symptoms of toxicity have been reported with the coadministration of fluvoxamine maleate and carbamazepine.
9-PK-DDIs.txt	fluvoxamine maleate	clomipramine	34	34	true	positive	Tricyclic Antidepressants (TCAs): Significantly increased plasma TCA levels have been reported with the coadministration of fluvoxamine maleate and amitriptyline, clomipramine or imipramine.
9-PK-DDIs.txt	fluvoxamine maleate	clozapine	21	22	true	positive	Carbamazepine: Elevated carbamazepine levels and symptoms of toxicity have been reported with the coadministration of fluvoxamine maleate and carbamazepine.  Clozapine: See WARNINGS AND PRECAUTIONS (5.8).
9-PK-DDIs.txt	fluvoxamine maleate	digoxin	43	43	true	negative	Digoxin: Administration of fluvoxamine maleate 100 mg daily for 18 days (N = 8) did not significantly affect the pharmacokinetics of a 1.25 mg single intravenous dose of digoxin.
9-PK-DDIs.txt	fluvoxamine maleate	diltiazem	43	44	true	negative	Digoxin: Administration of fluvoxamine maleate 100 mg daily for 18 days (N = 8) did not significantly affect the pharmacokinetics of a 1.25 mg single intravenous dose of digoxin.  Diltiazem: Bradycardia has been reported with the coadministration of fluvoxamine maleate and diltiazem.
9-PK-DDIs.txt	fluvoxamine maleate	ethanol	17	19	true	negative	Lorazepam: A study of multiple doses of fluvoxamine maleate (50 mg b.i.d.) in healthy male volunteers (N = 12) and a single dose of lorazepam (4 mg single dose) indicated no significant pharmacokinetic interaction.  On average, both lorazepam alone and lorazepam with fluvoxamine produced substantial decrements in cognitive functioning; however, the coadministration of fluvoxamine and lorazepam did not produce larger mean decrements compared to lorazepam alone.  Alcohol: Studies involving single 40 g doses of ethanol (oral administration in one study and intravenous in the other) and multiple dosing with fluvoxamine maleate (50 mg b.i.d.) revealed no effect of either drug on the pharmacokinetics or pharmacodynamics of the other.
9-PK-DDIs.txt	fluvoxamine maleate	fluvoxamine	34	34	true	positive	Tricyclic Antidepressants (TCAs): Significantly increased plasma TCA levels have been reported with the coadministration of fluvoxamine maleate and amitriptyline, clomipramine or imipramine.
9-PK-DDIs.txt	fluvoxamine maleate	imipramine	34	34	true	positive	Tricyclic Antidepressants (TCAs): Significantly increased plasma TCA levels have been reported with the coadministration of fluvoxamine maleate and amitriptyline, clomipramine or imipramine.
9-PK-DDIs.txt	fluvoxamine maleate	lorazepam	17	17	true	negative	Lorazepam: A study of multiple doses of fluvoxamine maleate (50 mg b.i.d.) in healthy male volunteers (N = 12) and a single dose of lorazepam (4 mg single dose) indicated no significant pharmacokinetic interaction.
9-PK-DDIs.txt	fluvoxamine maleate	methadone	24	25	true	positive	Seizures have been reported with the coadministration of fluvoxamine maleate and lithium.  Methadone: See WARNINGS AND PRECAUTIONS (5.8).
9-PK-DDIs.txt	fluvoxamine maleate	metoprolol	46	48	true	positive	Propranolol and Other Beta-Blockers: Coadministration of fluvoxamine maleate 100 mg per day and propranolol 160 mg per day in normal volunteers resulted in a mean five-fold increase (range 2 to 17) in minimum propranolol plasma concentrations.  In this study, there was a slight potentiation of the propranolol-induced reduction in heart rate and reduction in the exercise diastolic pressure.  One case of bradycardia and hypotension and a second case of orthostatic hypotension have been reported with the coadministration of fluvoxamine maleate and metoprolol.
9-PK-DDIs.txt	fluvoxamine maleate	mexiletine	43	45	true	negative	Digoxin: Administration of fluvoxamine maleate 100 mg daily for 18 days (N = 8) did not significantly affect the pharmacokinetics of a 1.25 mg single intravenous dose of digoxin.  Diltiazem: Bradycardia has been reported with the coadministration of fluvoxamine maleate and diltiazem.  Mexiletine: See WARNINGS AND PRECAUTIONS (5.8).
9-PK-DDIs.txt	fluvoxamine maleate	propranolol	46	46	true	positive	Propranolol and Other Beta-Blockers: Coadministration of fluvoxamine maleate 100 mg per day and propranolol 160 mg per day in normal volunteers resulted in a mean five-fold increase (range 2 to 17) in minimum propranolol plasma concentrations.
9-PK-DDIs.txt	fluvoxamine maleate	serotonin	34	36	true	positive	Tricyclic Antidepressants (TCAs): Significantly increased plasma TCA levels have been reported with the coadministration of fluvoxamine maleate and amitriptyline, clomipramine or imipramine.  Caution is indicated with the coadministration of fluvoxamine maleate tablets and TCAs; plasma TCA concentrations may need to be monitored, and the dose of TCA may need to be reduced.  Triptans: There have been rare postmarketing reports of serotonin syndrome with use of an SSRI and a triptan.
9-PK-DDIs.txt	fluvoxamine maleate	thioridazine	34	32	true	positive	Thioridazine: See CONTRAINDICATIONS (4) and WARNINGS AND PRECAUTIONS (5.4).  Tizanidine: See CONTRAINDICATIONS (4) and WARNINGS AND PRECAUTIONS (5.5).  Tricyclic Antidepressants (TCAs): Significantly increased plasma TCA levels have been reported with the coadministration of fluvoxamine maleate and amitriptyline, clomipramine or imipramine.
9-PK-DDIs.txt	fluvoxamine maleate	tizanidine	34	33	true	positive	Tizanidine: See CONTRAINDICATIONS (4) and WARNINGS AND PRECAUTIONS (5.5).  Tricyclic Antidepressants (TCAs): Significantly increased plasma TCA levels have been reported with the coadministration of fluvoxamine maleate and amitriptyline, clomipramine or imipramine.
9-PK-DDIs.txt	fluvoxamine maleate	triptan	34	36	true	positive	Tricyclic Antidepressants (TCAs): Significantly increased plasma TCA levels have been reported with the coadministration of fluvoxamine maleate and amitriptyline, clomipramine or imipramine.  Caution is indicated with the coadministration of fluvoxamine maleate tablets and TCAs; plasma TCA concentrations may need to be monitored, and the dose of TCA may need to be reduced.  Triptans: There have been rare postmarketing reports of serotonin syndrome with use of an SSRI and a triptan.
9-PK-DDIs.txt	fluvoxamine maleate	tryptophan	43	41	true	negative	Severe vomiting has been reported with the coadministration of fluvoxamine maleate and tryptophan (see WARNINGS AND PRECAUTIONS [5.3]).  7.3 Other Drugs    Alosetron: See CONTRAINDICATIONS [4], WARNINGS AND PRECAUTIONS [5.7], and Lotronex® (alosetron) package insert.  Digoxin: Administration of fluvoxamine maleate 100 mg daily for 18 days (N = 8) did not significantly affect the pharmacokinetics of a 1.25 mg single intravenous dose of digoxin.
9-PK-DDIs.txt	imipramine	amitriptyline	34	34	true	positive	Tricyclic Antidepressants (TCAs): Significantly increased plasma TCA levels have been reported with the coadministration of fluvoxamine maleate and amitriptyline, clomipramine or imipramine.
9-PK-DDIs.txt	imipramine	clomipramine	34	34	true	positive	Tricyclic Antidepressants (TCAs): Significantly increased plasma TCA levels have been reported with the coadministration of fluvoxamine maleate and amitriptyline, clomipramine or imipramine.
9-PK-DDIs.txt	imipramine	serotonin	34	36	true	positive	Tricyclic Antidepressants (TCAs): Significantly increased plasma TCA levels have been reported with the coadministration of fluvoxamine maleate and amitriptyline, clomipramine or imipramine.  Caution is indicated with the coadministration of fluvoxamine maleate tablets and TCAs; plasma TCA concentrations may need to be monitored, and the dose of TCA may need to be reduced.  Triptans: There have been rare postmarketing reports of serotonin syndrome with use of an SSRI and a triptan.
9-PK-DDIs.txt	imipramine	thioridazine	34	32	true	positive	Thioridazine: See CONTRAINDICATIONS (4) and WARNINGS AND PRECAUTIONS (5.4).  Tizanidine: See CONTRAINDICATIONS (4) and WARNINGS AND PRECAUTIONS (5.5).  Tricyclic Antidepressants (TCAs): Significantly increased plasma TCA levels have been reported with the coadministration of fluvoxamine maleate and amitriptyline, clomipramine or imipramine.
9-PK-DDIs.txt	imipramine	triptan	34	36	true	positive	Tricyclic Antidepressants (TCAs): Significantly increased plasma TCA levels have been reported with the coadministration of fluvoxamine maleate and amitriptyline, clomipramine or imipramine.  Caution is indicated with the coadministration of fluvoxamine maleate tablets and TCAs; plasma TCA concentrations may need to be monitored, and the dose of TCA may need to be reduced.  Triptans: There have been rare postmarketing reports of serotonin syndrome with use of an SSRI and a triptan.
9-PK-DDIs.txt	lorazepam	alprazolam	17	15	true	negative	Alprazolam: See WARNINGS AND PRECAUTIONS (5.8).  Diazepam: See WARNINGS AND PRECAUTIONS (5.8).  Lorazepam: A study of multiple doses of fluvoxamine maleate (50 mg b.i.d.) in healthy male volunteers (N = 12) and a single dose of lorazepam (4 mg single dose) indicated no significant pharmacokinetic interaction.
9-PK-DDIs.txt	lorazepam	ethanol	17	19	true	negative	Lorazepam: A study of multiple doses of fluvoxamine maleate (50 mg b.i.d.) in healthy male volunteers (N = 12) and a single dose of lorazepam (4 mg single dose) indicated no significant pharmacokinetic interaction.  On average, both lorazepam alone and lorazepam with fluvoxamine produced substantial decrements in cognitive functioning; however, the coadministration of fluvoxamine and lorazepam did not produce larger mean decrements compared to lorazepam alone.  Alcohol: Studies involving single 40 g doses of ethanol (oral administration in one study and intravenous in the other) and multiple dosing with fluvoxamine maleate (50 mg b.i.d.) revealed no effect of either drug on the pharmacokinetics or pharmacodynamics of the other.
9-PK-DDIs.txt	lorazepam	lorazepam	17	17	true	negative	Lorazepam: A study of multiple doses of fluvoxamine maleate (50 mg b.i.d.) in healthy male volunteers (N = 12) and a single dose of lorazepam (4 mg single dose) indicated no significant pharmacokinetic interaction.
9-PK-DDIs.txt	mexiletine	digoxin	45	43	true	negative	Digoxin: Administration of fluvoxamine maleate 100 mg daily for 18 days (N = 8) did not significantly affect the pharmacokinetics of a 1.25 mg single intravenous dose of digoxin.  Diltiazem: Bradycardia has been reported with the coadministration of fluvoxamine maleate and diltiazem.  Mexiletine: See WARNINGS AND PRECAUTIONS (5.8).
9-PK-DDIs.txt	mexiletine	fluvoxamine	45	43	true	negative	Digoxin: Administration of fluvoxamine maleate 100 mg daily for 18 days (N = 8) did not significantly affect the pharmacokinetics of a 1.25 mg single intravenous dose of digoxin.  Diltiazem: Bradycardia has been reported with the coadministration of fluvoxamine maleate and diltiazem.  Mexiletine: See WARNINGS AND PRECAUTIONS (5.8).
9-PK-DDIs.txt	phenytoin	benzodiazepines	11	11	true	positive	A clinically significant fluvoxamine interaction is possible with drugs having a narrow therapeutic ratio such as pimozide, warfarin, theophylline, certain benzodiazepines, omeprazole and phenytoin.
9-PK-DDIs.txt	phenytoin	omeprazole	11	11	true	positive	A clinically significant fluvoxamine interaction is possible with drugs having a narrow therapeutic ratio such as pimozide, warfarin, theophylline, certain benzodiazepines, omeprazole and phenytoin.
9-PK-DDIs.txt	phenytoin	theophylline	11	11	true	positive	A clinically significant fluvoxamine interaction is possible with drugs having a narrow therapeutic ratio such as pimozide, warfarin, theophylline, certain benzodiazepines, omeprazole and phenytoin.
9-PK-DDIs.txt	pimozide	benzodiazepines	11	11	true	positive	A clinically significant fluvoxamine interaction is possible with drugs having a narrow therapeutic ratio such as pimozide, warfarin, theophylline, certain benzodiazepines, omeprazole and phenytoin.
9-PK-DDIs.txt	pimozide	omeprazole	11	11	true	positive	A clinically significant fluvoxamine interaction is possible with drugs having a narrow therapeutic ratio such as pimozide, warfarin, theophylline, certain benzodiazepines, omeprazole and phenytoin.
9-PK-DDIs.txt	pimozide	phenytoin	11	11	true	positive	A clinically significant fluvoxamine interaction is possible with drugs having a narrow therapeutic ratio such as pimozide, warfarin, theophylline, certain benzodiazepines, omeprazole and phenytoin.
9-PK-DDIs.txt	pimozide	warfarin	11	11	true	positive	A clinically significant fluvoxamine interaction is possible with drugs having a narrow therapeutic ratio such as pimozide, warfarin, theophylline, certain benzodiazepines, omeprazole and phenytoin.
9-PK-DDIs.txt	propranolol	diltiazem	46	44	true	positive	Diltiazem: Bradycardia has been reported with the coadministration of fluvoxamine maleate and diltiazem.  Mexiletine: See WARNINGS AND PRECAUTIONS (5.8).  Propranolol and Other Beta-Blockers: Coadministration of fluvoxamine maleate 100 mg per day and propranolol 160 mg per day in normal volunteers resulted in a mean five-fold increase (range 2 to 17) in minimum propranolol plasma concentrations.
9-PK-DDIs.txt	propranolol	mexiletine	46	45	true	positive	Mexiletine: See WARNINGS AND PRECAUTIONS (5.8).  Propranolol and Other Beta-Blockers: Coadministration of fluvoxamine maleate 100 mg per day and propranolol 160 mg per day in normal volunteers resulted in a mean five-fold increase (range 2 to 17) in minimum propranolol plasma concentrations.
9-PK-DDIs.txt	sumatriptan	sumatriptan	38	38	true	negative	Sumatriptan - There have been rare postmarketing reports describing patients with weakness, hyperreflexia, and incoordination following the use of a selective serotonin reuptake inhibitor (SSRI) and sumatriptan.
9-PK-DDIs.txt	theophylline	benzodiazepines	11	11	true	positive	A clinically significant fluvoxamine interaction is possible with drugs having a narrow therapeutic ratio such as pimozide, warfarin, theophylline, certain benzodiazepines, omeprazole and phenytoin.
9-PK-DDIs.txt	theophylline	phenytoin	11	11	true	positive	A clinically significant fluvoxamine interaction is possible with drugs having a narrow therapeutic ratio such as pimozide, warfarin, theophylline, certain benzodiazepines, omeprazole and phenytoin.
9-PK-DDIs.txt	theophylline	pimozide	11	11	true	positive	A clinically significant fluvoxamine interaction is possible with drugs having a narrow therapeutic ratio such as pimozide, warfarin, theophylline, certain benzodiazepines, omeprazole and phenytoin.
9-PK-DDIs.txt	tizanidine	amitriptyline	33	34	true	positive	Tizanidine: See CONTRAINDICATIONS (4) and WARNINGS AND PRECAUTIONS (5.5).  Tricyclic Antidepressants (TCAs): Significantly increased plasma TCA levels have been reported with the coadministration of fluvoxamine maleate and amitriptyline, clomipramine or imipramine.
9-PK-DDIs.txt	tizanidine	clomipramine	33	34	true	positive	Tizanidine: See CONTRAINDICATIONS (4) and WARNINGS AND PRECAUTIONS (5.5).  Tricyclic Antidepressants (TCAs): Significantly increased plasma TCA levels have been reported with the coadministration of fluvoxamine maleate and amitriptyline, clomipramine or imipramine.
9-PK-DDIs.txt	tizanidine	fluvoxamine	33	34	true	positive	Tizanidine: See CONTRAINDICATIONS (4) and WARNINGS AND PRECAUTIONS (5.5).  Tricyclic Antidepressants (TCAs): Significantly increased plasma TCA levels have been reported with the coadministration of fluvoxamine maleate and amitriptyline, clomipramine or imipramine.
9-PK-DDIs.txt	tizanidine	imipramine	33	34	true	positive	Tizanidine: See CONTRAINDICATIONS (4) and WARNINGS AND PRECAUTIONS (5.5).  Tricyclic Antidepressants (TCAs): Significantly increased plasma TCA levels have been reported with the coadministration of fluvoxamine maleate and amitriptyline, clomipramine or imipramine.
9-PK-DDIs.txt	warfarin	benzodiazepines	11	11	true	positive	A clinically significant fluvoxamine interaction is possible with drugs having a narrow therapeutic ratio such as pimozide, warfarin, theophylline, certain benzodiazepines, omeprazole and phenytoin.
9-PK-DDIs.txt	warfarin	phenytoin	11	11	true	positive	A clinically significant fluvoxamine interaction is possible with drugs having a narrow therapeutic ratio such as pimozide, warfarin, theophylline, certain benzodiazepines, omeprazole and phenytoin.
9-PK-DDIs.txt	warfarin	pimozide	11	11	true	positive	A clinically significant fluvoxamine interaction is possible with drugs having a narrow therapeutic ratio such as pimozide, warfarin, theophylline, certain benzodiazepines, omeprazole and phenytoin.
19-PK-DDIs.txt	sertraline	digoxin	1	1	true	negative	In a placebo-controlled trial in normal volunteers, administration of sertraline for 17 days (including 200 mg/day for the last 10 days) did not change serum digoxin levels or digoxin renal clearance.
120-PK-DDIs.txt	coumarin	metronidazole	1	1	true	positive	Metronidazole has been reported to potentiate the anticoagulant effect of warfarin and other oral coumarin anticoagulants, resulting in a prolongation of prothrombin time.
120-PK-DDIs.txt	prothrombin	metronidazole	1	1	true	positive	Metronidazole has been reported to potentiate the anticoagulant effect of warfarin and other oral coumarin anticoagulants, resulting in a prolongation of prothrombin time.
120-PK-DDIs.txt	warfarin	metronidazole	1	1	true	positive	Metronidazole has been reported to potentiate the anticoagulant effect of warfarin and other oral coumarin anticoagulants, resulting in a prolongation of prothrombin time.
129-PK-DDIs.txt	aluminum hydroxide gel	cimetidine	2	1	true	positive	Co-administration of propranolol with cimetidine, a non-specific CYP450 inhibitor, increased propranolol AUC and Cmax by 46% and 35%, respectively.  Co-administration with aluminum hydroxide gel (1200 mg) may result in a decrease in propranolol concentrations.
129-PK-DDIs.txt	aluminum hydroxide gel	propranolol	2	1	true	positive	Co-administration of propranolol with cimetidine, a non-specific CYP450 inhibitor, increased propranolol AUC and Cmax by 46% and 35%, respectively.  Co-administration with aluminum hydroxide gel (1200 mg) may result in a decrease in propranolol concentrations.
129-PK-DDIs.txt	propranolol	cimetidine	1	1	true	positive	Co-administration of propranolol with cimetidine, a non-specific CYP450 inhibitor, increased propranolol AUC and Cmax by 46% and 35%, respectively.
202-PK-DDIs.txt	voriconazole	methadone	1	1	true	positive	Voriconazole    Repeat dose administration of oral voriconazole (400mg Q12h for 1 day, then 200mg Q12h for 4 days) increased the Cmax and AUC of (R)-methadone by 31% and 47%, respectively, in subjects receiving a methadone maintenance dose (30 to 100 mg QD).
202-PK-DDIs.txt	voriconazole	voriconazole	1	1	true	positive	Voriconazole    Repeat dose administration of oral voriconazole (400mg Q12h for 1 day, then 200mg Q12h for 4 days) increased the Cmax and AUC of (R)-methadone by 31% and 47%, respectively, in subjects receiving a methadone maintenance dose (30 to 100 mg QD).
183-PK-DDIs.txt	prothrombin	theophylline	8	10	true	positive	Patients treated with PPIs and warfarin concomitantly may need to be monitored for increases in INR and prothrombin time.  [See Clinical Pharmacology (12.5)]    Tacrolimus    Concomitant administration of lansoprazole and tacrolimus may increase whole blood levels of tacrolimus, especially in transplant patients who are intermediate or poor metabolizers of CYP2C19.  Theophylline    A minor increase (10%) in the clearance of theophylline was observed following the administration of lansoprazole delayed-release capsules concomitantly with theophylline.
183-PK-DDIs.txt	tacrolimus	prothrombin	9	7	true	positive	Increases in INR and prothrombin time may lead to abnormal bleeding and even death.  Patients treated with PPIs and warfarin concomitantly may need to be monitored for increases in INR and prothrombin time.  [See Clinical Pharmacology (12.5)]    Tacrolimus    Concomitant administration of lansoprazole and tacrolimus may increase whole blood levels of tacrolimus, especially in transplant patients who are intermediate or poor metabolizers of CYP2C19.
183-PK-DDIs.txt	theophylline	amoxicillin	10	12	true	positive	Theophylline    A minor increase (10%) in the clearance of theophylline was observed following the administration of lansoprazole delayed-release capsules concomitantly with theophylline.  Although the magnitude of the effect on theophylline clearance is small, individual patients may require additional titration of their theophylline dosage when lansoprazole delayed-release capsules is started or stopped to ensure clinically effective blood levels.  [See Clinical Pharmacology (12.5)]    For information on drug interactions for amoxicillin or clarithromycin, refer to their full prescribing information, DRUG INTERACTIONS sections.
183-PK-DDIs.txt	theophylline	clarithromycin	10	12	true	positive	Theophylline    A minor increase (10%) in the clearance of theophylline was observed following the administration of lansoprazole delayed-release capsules concomitantly with theophylline.  Although the magnitude of the effect on theophylline clearance is small, individual patients may require additional titration of their theophylline dosage when lansoprazole delayed-release capsules is started or stopped to ensure clinically effective blood levels.  [See Clinical Pharmacology (12.5)]    For information on drug interactions for amoxicillin or clarithromycin, refer to their full prescribing information, DRUG INTERACTIONS sections.
183-PK-DDIs.txt	theophylline	prothrombin	10	8	true	positive	Patients treated with PPIs and warfarin concomitantly may need to be monitored for increases in INR and prothrombin time.  [See Clinical Pharmacology (12.5)]    Tacrolimus    Concomitant administration of lansoprazole and tacrolimus may increase whole blood levels of tacrolimus, especially in transplant patients who are intermediate or poor metabolizers of CYP2C19.  Theophylline    A minor increase (10%) in the clearance of theophylline was observed following the administration of lansoprazole delayed-release capsules concomitantly with theophylline.
183-PK-DDIs.txt	theophylline	tacrolimus	10	9	true	positive	[See Clinical Pharmacology (12.5)]    Tacrolimus    Concomitant administration of lansoprazole and tacrolimus may increase whole blood levels of tacrolimus, especially in transplant patients who are intermediate or poor metabolizers of CYP2C19.  Theophylline    A minor increase (10%) in the clearance of theophylline was observed following the administration of lansoprazole delayed-release capsules concomitantly with theophylline.
183-PK-DDIs.txt	theophylline	theophylline	10	10	true	positive	Theophylline    A minor increase (10%) in the clearance of theophylline was observed following the administration of lansoprazole delayed-release capsules concomitantly with theophylline.
183-PK-DDIs.txt	warfarin	prothrombin	5	5	true	negative	[See Clinical Pharmacology (12.5)]    Warfarin    In a study of healthy subjects, co-administration of single or multiple 60 mg doses of lansoprazole delayed-release capsules and warfarin did not affect the pharmacokinetics of warfarin nor prothrombin time (see Clinical Pharmacology (12.5).
183-PK-DDIs.txt	warfarin	tacrolimus	8	9	true	positive	Patients treated with PPIs and warfarin concomitantly may need to be monitored for increases in INR and prothrombin time.  [See Clinical Pharmacology (12.5)]    Tacrolimus    Concomitant administration of lansoprazole and tacrolimus may increase whole blood levels of tacrolimus, especially in transplant patients who are intermediate or poor metabolizers of CYP2C19.
183-PK-DDIs.txt	warfarin	theophylline	8	10	true	positive	Patients treated with PPIs and warfarin concomitantly may need to be monitored for increases in INR and prothrombin time.  [See Clinical Pharmacology (12.5)]    Tacrolimus    Concomitant administration of lansoprazole and tacrolimus may increase whole blood levels of tacrolimus, especially in transplant patients who are intermediate or poor metabolizers of CYP2C19.  Theophylline    A minor increase (10%) in the clearance of theophylline was observed following the administration of lansoprazole delayed-release capsules concomitantly with theophylline.
183-PK-DDIs.txt	warfarin	warfarin	5	5	true	negative	[See Clinical Pharmacology (12.5)]    Warfarin    In a study of healthy subjects, co-administration of single or multiple 60 mg doses of lansoprazole delayed-release capsules and warfarin did not affect the pharmacokinetics of warfarin nor prothrombin time (see Clinical Pharmacology (12.5).
5-PK-DDIs.txt	alprazolam	9-hydroxyrisperidone	46	44	true	negative	However, venlafaxine coadministration did not significantly alter the pharmacokinetic profile of the total active moiety (risperidone plus 9-hydroxyrisperidone).  CYP3A4    Venlafaxine did not inhibit CYP3A4 in vitro.  This finding was confirmed in vivo by clinical drug interaction studies in which venlafaxine did not inhibit the metabolism of several CYP3A4 substrates, including alprazolam, diazepam, and terfenadine.
5-PK-DDIs.txt	alprazolam	indinavir	46	48	true	negative	This finding was confirmed in vivo by clinical drug interaction studies in which venlafaxine did not inhibit the metabolism of several CYP3A4 substrates, including alprazolam, diazepam, and terfenadine.  Indinavir - In a study of 9 healthy volunteers, venlafaxine administered under steady-state conditions at 150 mg/day resulted in a 28% decrease in the AUC of a single 800 mg oral dose of indinavir and a 36% decrease in indinavir Cmax.  Indinavir did not affect the pharmacokinetics of venlafaxine and ODV.
5-PK-DDIs.txt	alprazolam	terfenadine	46	46	true	negative	This finding was confirmed in vivo by clinical drug interaction studies in which venlafaxine did not inhibit the metabolism of several CYP3A4 substrates, including alprazolam, diazepam, and terfenadine.
